"Code_point_Libelle";"ID.interne.passage";"Date";"CHLOROA";"SALI";"TEMP";"TURB";"NH4";"PO4";"SIOH";"OXYGENE";"NO3+NO2";"TURB-FNU";"Shannon";"Simpson";"BergerParker";"Pielou";"Rspe";"Bacillariophyceae";"Dinophyceae";"Cryptophyceae";"Haptophyta";"Ciliophora";"DinoBac";"N_noeuds";"N_liens";"D_liens";"C_tance";"Avg_p_length";"Adhes";"Mod";"meanN_liens";"Assort";"Diss";"Trans";"meanN_voisins";"Nat_connect";"N_clust";"cluster"
"Diana centre";60092094;2009-06-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,959637619482304;0,575282682007538;0,563380281690141;0,873499804599592;3;7100;NA;NA;NA;NA;NA;3;1;0,333333333333333;0,333333333333333;0,633159202702722;0;0;0,666666666666667;NA;0,366840797297278;NA;1;0,593991490583134;2;1
"Diana centre";60047742;2009-07-15;3,6;37,8;27,5;NA;NA;NA;NA;7,6;NA;3;0,764028231597647;0,265993548768387;0,855379188712522;0,269668443147954;17;52600;4100;NA;NA;NA;0,0779467680608365;17;101;5,94117647058824;0,742647058823529;0,0998266005996044;2;0,036270953828056;11,8823529411765;-0,209935991543836;0,850976342856851;0,836562763268745;2,34653465346535;0,0945773791965555;2;1
"Diana centre";60047760;2009-07-27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,01097180834364;0,8112666554225;0,311688311688312;0,784020083084152;13;4000;3700;NA;NA;NA;0,925;13;55;4,23076923076923;0,705128205128205;0,126580995375598;2;0,0271074380165289;8,46153846153846;-0,0617513664379601;0,843499258473111;0,807174887892377;2,54545454545455;0,114557061990859;2;1
"Diana centre";60047783;2009-08-10;0,63;38,1;27,3;NA;NA;NA;NA;6,2;NA;1,2;2,18286186137177;0,856950026005044;0,243776631531734;0,741350687454126;19;381000;39900;NA;NA;NA;0,104724409448819;19;134;7,05263157894737;0,783625730994152;0,112745281422082;8;0,0380931165070172;14,1052631578947;-0,071117902903492;0,80425298730084;0,832236842105263;2,3955223880597;0,119743248672321;2;1
"Diana centre";60047802;2009-08-24;0,85;38,7;29,2;NA;NA;NA;NA;5,8;NA;1,3;1,85040379981905;0,770658322846875;0,390572390572391;0,640195779232884;18;19700;38600;NA;NA;NA;1,95939086294416;18;118;6,55555555555556;0,771241830065359;0,11860960370132;4;-0,00434501580005747;13,1111111111111;-0,182541492461671;0,81398516878945;0,841269841269841;2,38135593220339;0,11037789314428;2;1
"Diana centre";60048085;2009-09-07;0,62;38,2;26,4;NA;NA;NA;NA;5;NA;2,6;1,80089159819445;0,798770868382985;0,307797537619699;0,649534344473431;16;71100;1300;NA;NA;NA;0,0182841068917018;16;91;5,6875;0,758333333333333;0,0957028301731523;4;0,077949523004468;11,375;-0,0324050969824074;0,862090981540347;0,827794561933535;2,34065934065934;0,0931076615239386;2;1
"Diana centre";60048087;2009-09-21;NA;38,8;23,5;NA;NA;NA;NA;10,2;NA;3,8;0,829203443187579;0,373855737836268;0,780361757105943;0,345804694889735;11;4700;33400;NA;NA;NA;7,1063829787234;11;37;3,36363636363636;0,672727272727273;0,112443662531865;1;0,0273922571219868;6,72727272727273;-0,077977720651246;0,875367542897586;0,794117647058823;2,51351351351351;0,126503599147755;2;1
"Diana centre";60048142;2009-10-05;NA;38;22,8;NA;NA;NA;NA;4,3;NA;4,4;1,7646323836156;0,754255639922151;0,37696335078534;0,668660117312746;14;18100;600;NA;NA;NA;0,0331491712707182;14;66;4,71428571428571;0,725274725274725;0,10433958477004;3;0,0413223140495868;9,42857142857143;-0,235569422776909;0,842227850366253;0,840390879478827;2,53030303030303;0,114368889513632;2;1
"Diana centre";60058700;2009-10-19;1,7;38,7;18,5;NA;NA;NA;NA;5,9;NA;2,9;1,05484097442896;0,52687543856893;0,648058252427185;0,380453460683787;16;241800;5400;NA;NA;NA;0,0223325062034739;16;94;5,875;0,783333333333333;0,131626782850045;3;0,01759846084201;11,75;-0,152572367589426;0,832450532846058;0,859141791044776;2,07446808510638;0,106034542845583;2;1
"Diana centre";60056642;2009-11-02;2,06;37,1;16,8;NA;NA;NA;NA;NA;NA;1,5;1,61151063157369;0,705941821067733;0,416574585635359;0,529314749533827;21;47300;43200;NA;NA;NA;0,913319238900634;21;134;6,38095238095238;0,638095238095238;0,12317187846036;3;0,0576687458231232;12,7619047619048;0,223148148148147;0,82239761465101;0,799081515499426;3,00746268656716;0,0924996786746142;3;1
"Diana centre";60063046;2009-11-16;0,9;37,9;14,9;NA;NA;NA;NA;7,9;NA;2,8;1,18728820930007;0,450872359963269;0,734848484848485;0,410773529756695;18;5500;32100;1700;NA;NA;5,83636363636364;18;122;6,77777777777778;0,797385620915033;0,105970069310572;2;0,00886858371405536;13,5555555555556;-0,149625283799809;0,854596984797987;0,871684145589143;2,16393442622951;0,0903622752657335;2;1
"Diana centre";60063399;2009-11-30;1,72;37,9;14,6;NA;NA;NA;NA;9;NA;2,5;0,835251199914883;0,365095740683063;0,784765279007972;0,316496042182097;14;20900;92000;NA;NA;NA;4,40191387559809;14;79;5,64285714285714;0,868131868131868;0,13769767374246;6;0,0195481493350425;11,2857142857143;-0,189322170815888;0,805503719716634;0,898203592814371;1,87341772151899;0,138702913967478;2;1
"Diana centre";60074840;2009-12-28;0,5;37,4;10,5;NA;NA;NA;NA;8;NA;1,2;1,61339211913863;0,765432098765432;0,388888888888889;0,900451286485305;6;1300;200;300;NA;NA;0,153846153846154;6;9;1,5;0,6;0,121061240951308;2;0,0679012345679013;3;-0,260000000000003;0,89305601385604;0,6;2,66666666666667;0,243084883543099;2;1
"Diana centre";60074940;2010-01-11;0,77;35,9;9,1;NA;NA;NA;NA;9,1;NA;1,4;0,514254204168044;0,178498966032805;0,905567756103863;0,174652695405366;19;745600;28400;NA;NA;NA;0,0380901287553648;19;125;6,57894736842105;0,730994152046784;0,123544526205881;4;0,049696;13,1578947368421;-0,065612388216261;0,825356798235004;0,839122486288848;2,424;0,101306975853239;3;1
"Diana centre";60078920;2010-01-25;1,52;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,96882073384898;0,821434100652828;0,283620373763283;0,710101977280822;16;256500;14900;NA;NA;NA;0,0580896686159844;16;96;6;0,8;0,127519117020935;6;0,0236002604166667;12;-0,200111950741676;0,820683574486332;0,854054054054054;2,19791666666667;0,115145474015933;3;1
"Diana centre";60079982;2010-02-08;0,95;35,7;9,4;NA;NA;NA;NA;8,8;NA;1,3;1,53497265678567;0,714671869964515;0,438694362017804;0,553624359961212;16;827900;14400;NA;NA;NA;0,0173934050006039;16;112;7;0,933333333333333;0,118298370285799;11;-0,0102040816326531;14;-0,0881709982997291;0,782557933842974;0,935836177474403;1,92857142857143;0,153201187297062;2;1
"Diana centre";60085278;2010-02-22;0,87;33,7;10,5;NA;NA;NA;NA;8,7;NA;2,2;1,36934970369936;0,688513971365891;0,389175354736723;0,465063026738975;19;2645600;10500;NA;NA;NA;0,00396885394617478;19;142;7,47368421052632;0,830409356725146;0,100498145892628;4;0,0128942670105138;14,9473684210526;-0,150756401347088;0,822262534475635;0,894939759036145;2,13380281690141;0,110091640996394;2;1
"Diana centre";60085284;2010-03-08;0,49;34,9;11;NA;NA;NA;NA;8,3;NA;0,6;0,510182559113357;0,188636288498301;0,899099658491152;0,170303122083771;20;623900;9600;10100;NA;NA;0,0153870812630229;20;124;6,2;0,652631578947368;0,0912830016916298;4;0,0549232570239334;12,4;-0,107114431692727;0,845793657725253;0,774936061381074;2,86290322580645;0,0852158307293733;3;1
"Diana centre";60086715;2010-03-22;0,94;34,9;11,9;NA;NA;NA;NA;7,5;NA;1,1;1,75198603167465;0,734920710059172;0,452307692307692;0,631895389900938;16;25600;3100;3100;NA;NA;0,12109375;16;82;5,125;0,683333333333333;0,117852507527557;4;0,0263979773944081;10,25;-0,0704767076178179;0,81288524073439;0,806996381182147;2,90243902439024;0,11350491199292;3;1
"Diana centre";60089158;2010-04-06;0,26;35,5;14,7;NA;NA;NA;NA;15,1;NA;0,6;0,778411151052377;0,307541194601094;0,828532235939643;0,313255691564424;12;63600;8300;800;NA;NA;0,130503144654088;11;35;3,18181818181818;0,636363636363636;0,13214535524728;3;0,0873469387755102;6,36363636363636;-0,157675016056518;0,856623381410545;0,705882352941177;3,02857142857143;0,129712256211164;3;1
"Diana centre";60089167;2010-04-19;0,98;35,7;16,3;NA;NA;NA;NA;11,5;NA;1;1,26420279590526;0,523755418086942;0,674157303370786;0,479035745725754;14;4500;22000;NA;NA;NA;4,88888888888889;14;59;4,21428571428571;0,648351648351648;0,122348747332054;3;0,0610456765297328;8,42857142857143;-0,0484229231452672;0,842812007482465;0,7625;2,74576271186441;0,108694803460574;3;1
"Diana centre";60092380;2010-05-03;0,1;35,3;20;NA;NA;NA;NA;6,82;NA;0,9;1,90722673155186;0,806668446213206;0,305418719211823;0,767524499044895;12;2600;11500;6200;NA;NA;4,42307692307692;12;43;3,58333333333333;0,651515151515151;0,108955902299301;3;0,0667928610059492;7,16666666666667;-0,104777197912485;0,849095272718097;0,785234899328859;3,04651162790698;0,1212609956545;2;1
"Diana centre";60092446;2010-05-17;0,5;35,7;20,2;NA;NA;NA;NA;6,54;NA;0,8;2,48146480200919;0,905306971904266;0,145161290322581;0,940284538028946;14;4400;1500;600;NA;NA;0,340909090909091;13;43;3,30769230769231;0,551282051282051;0,13372421262782;4;0,100324499729584;6,61538461538461;0,0348939154830773;0,845766549232626;0,652671755725191;3,58139534883721;0,111519581880229;3;1
"Diana centre";60099863;2010-05-31;0,25;35,4;23,2;NA;NA;NA;NA;7,9;NA;0,7;1,13634740342084;0,496160937244743;0,695652173913043;0,546467587880764;8;3000;17700;NA;NA;NA;5,9;8;21;2,625;0,75;0,172137785779425;2;-0,00453514739229027;5,25;-0,458333333333334;0,808078135934572;0,818181818181818;1,85714285714286;0,197286583621643;2;1
"Diana centre";60101500;2010-06-14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,38621448163969;0,622205887266531;0,566473988439306;0,557853745434645;12;1200;12400;3700;NA;NA;10,3333333333333;12;39;3,25;0,590909090909091;0,16255478435669;3;0,120973044049967;6,5;0,0082159624413121;0,816199500587077;0,75;3,41025641025641;0,126768592019418;2;1
"Diana centre";60102622;2010-06-28;0,33;36,8;26;NA;NA;NA;NA;6,8;NA;0,6;1,16588094630152;0,587889628609326;0,54040404040404;0,454543456349314;13;75400;3800;NA;NA;NA;0,0503978779840849;13;59;4,53846153846154;0,756410256410256;0,136900234135281;2;-0,0107727664464234;9,07692307692308;0,244646182495348;0,781496819466814;0,913793103448276;2,38983050847458;0,149821083929817;3;1
"Diana centre";60139883;2010-07-12;NA;37,2;30;NA;NA;NA;NA;4,4;NA;0,9;1,85304815691604;0,81095041322314;0,295454545454545;0,843358560626773;9;2800;300;NA;NA;NA;0,107142857142857;9;28;3,11111111111111;0,777777777777778;0,160509075568757;1;-0,0229591836734694;6,22222222222222;-0,328063241106718;0,796177272841885;0,920245398773006;2,07142857142857;0,186062450235511;2;1
"Diana centre";60141138;2010-07-26;4,36;37,8;28,5;NA;NA;NA;NA;1,5;NA;1,5;0,81961218002189;0,420646695730189;0,728558202171534;0,289287138132873;17;1167800;18400;NA;NA;NA;0,0157561226237369;17;107;6,29411764705882;0,786764705882353;0,130073927855845;5;0,0334963752292777;12,5882352941176;-0,180764363452289;0,802677883251199;0,845977011494253;2,34579439252336;0,122541965441466;2;1
"Diana centre";60145664;2010-08-09;0,73;38,3;27,5;NA;NA;NA;NA;6,1;NA;1,2;0,720910744088847;0,264744220197692;0,855230715040507;0,249418000338331;18;558800;9000;NA;NA;NA;0,0161059413027917;18;122;6,77777777777778;0,797385620915033;0,120225704669577;7;0,0293267938726149;13,5555555555556;-0,0918088018530216;0,820092578479969;0,852315394242804;2,21311475409836;0,112106256538399;3;1
"Diana centre";60145685;2010-08-23;0,63;38,3;27,1;NA;NA;NA;NA;6,3;NA;1,8;1,84864844455319;0,77939527689754;0,383687943262411;0,598066339252213;22;555800;4000;NA;NA;NA;0,00719683339330694;22;169;7,68181818181818;0,731601731601732;0,0959339561213233;5;0,0641259059556738;15,3636363636364;-0,0781710914454275;0,830901997781655;0,807692307692308;2,49704142011834;0,0966779077486933;2;1
"Diana centre";60145710;2010-09-06;2,52;38,5;25,9;NA;NA;NA;NA;5,6;NA;1,9;0,227561726774775;0,0735739585090233;0,962337662337662;0,0915775756784223;12;5100;700;NA;NA;NA;0,137254901960784;12;40;3,33333333333333;0,606060606060606;0,13393174336253;1;0,0390625000000001;6,66666666666667;0,174122505161737;0,806454326172514;0,764478764478765;3,125;0,138071453495098;3;1
"Diana centre";60147061;2010-09-20;2,99;39;24,3;NA;NA;NA;NA;6,5;NA;2,5;0,0661610851075748;0,0204990742834529;0,989661654135338;0,0287333941789511;10;900;21100;NA;NA;NA;23,4444444444444;10;24;2,4;0,533333333333333;0,133519364709159;0;0,0616319444444445;4,8;0,303030303030301;0,853937469537154;0,9;2,54166666666667;0,141851519112981;3;1
"Diana centre";60147800;2010-10-04;1,35;38,8;22,1;NA;NA;NA;NA;7,1;NA;2,7;0,127289847602897;0,047898434820873;0,975502822381761;0,049626651392787;13;1782900;41800;NA;NA;NA;0,0234449492400022;13;59;4,53846153846154;0,756410256410256;0,119226821263485;4;0,0580293019247342;9,07692307692308;-0,160980915653121;0,849068323763901;0,824110671936759;2,23728813559322;0,115351481562723;2;1
"Diana centre";60149759;2010-10-18;1,8;38,3;19,8;NA;NA;NA;NA;7,2;NA;1,4;0,164872416881961;0,0505231676575506;0,974344827586207;0,0716031808698881;10;2900;359300;300;NA;NA;123,896551724138;10;35;3,5;0,777777777777778;0,117482430440316;3;0,0306122448979592;7;-0,187624750499004;0,850228613235891;0,866666666666667;2,2;0,148847205102528;2;1
"Diana centre";60149760;2010-11-02;1,06;37,7;16,6;NA;NA;NA;NA;6,5;NA;1,1;0,496002309129447;0,20719988352059;0,887684729064039;0,206849029128202;11;3900;198900;NA;NA;200;51;10;34;3,4;0,755555555555556;0,156781506371179;1;-0,0108131487889273;6,8;-0,191986644407353;0,807207513480682;0,880733944954128;2,14705882352941;0,162973180707834;2;1
"Diana centre";60150108;2010-11-15;1,02;37,9;15,7;NA;NA;NA;NA;7,8;NA;1;0,272579788948838;0,0856918183123581;0,95600624024961;0,0962087057512567;17;636900;3100;1000;NA;NA;0,00486732611084943;17;106;6,23529411764706;0,779411764705882;0,130465104103703;4;0,00925596297614806;12,4705882352941;0,0150166633993342;0,819561244393538;0,873065015479876;2,30188679245283;0,110048655756638;2;1
"Diana centre";60150786;2010-11-29;0,84;37,6;12,3;NA;NA;NA;NA;7,4;NA;0,9;0,749105298212437;0,330913304212813;0,810344827586207;0,264401302423618;17;1274700;1200;NA;NA;NA;0,000941397975994352;17;123;7,23529411764706;0,904411764705882;0,108514333021091;11;-0,015500033049111;14,4705882352941;-0,120811287477945;0,824239952264844;0,910394265232975;1,88617886178862;0,115083655254577;2;1
"Diana centre";60151213;2010-12-13;1,32;37,51;10,76;NA;NA;NA;NA;7,54;NA;1,8;0,832988502458363;0,366062186289826;0,787566818451792;0,288194243589162;18;1008100;1600;NA;NA;NA;0,00158714413252654;18;118;6,55555555555556;0,771241830065359;0,11242718223004;3;0,0294096523987361;13,1111111111111;-0,0322176008450476;0,806857776760222;0,885214007782101;2,44915254237288;0,116662292261268;3;1
"Diana centre";60151506;2010-12-27;0,35;36,4;9,1;NA;NA;NA;NA;8,7;NA;1,7;1,51047637965754;0,698333076300788;0,435897435897436;0,512992930179572;19;102100;3100;NA;NA;NA;0,0303623898139079;19;111;5,84210526315789;0,649122807017544;0,0988411215555994;4;0,0379433487541596;11,6842105263158;0,0095388179797332;0,834900630953647;0,783804430863254;2,90990990990991;0,0916673922008344;2;1
"Diana centre";60152156;2011-01-10;0,25;36,62;9,1;NA;NA;NA;NA;7,81;NA;0,9;1,25121593053312;0,561678710431004;0,617954070981211;0,410972806450635;21;182200;9200;NA;NA;NA;0,0504939626783754;20;127;6,35;0,668421052631579;0,114358999709302;0;0,0102920205840412;12,7;-0,0499728934324633;0,830660546530963;0,845195729537367;2,48031496062992;0,0897016859707894;3;1
"Diana centre";60152745;2011-01-24;0,52;35,25;7,68;NA;NA;NA;NA;8,4;NA;6;0,954590886209245;0,374662053056517;0,785882352941176;0,352501178087731;15;112400;6200;4400;NA;NA;0,0551601423487545;15;60;4;0,571428571428571;0,133775751024223;4;0,0929166666666667;8;-0,0584401477297378;0,821524373477961;0,726315789473684;3,45;0,106083618774364;3;1
"Diana centre";60183942;2011-02-07;0,37;34,82;8,63;NA;NA;NA;NA;8;NA;1;0,139951930947011;0,0421962915203091;0,978605738844647;0,0493968910744457;17;3144000;7200;NA;NA;100;0,00229007633587786;16;87;5,4375;0,725;0,0983143133939507;4;0,0211388558594267;10,875;-0,130908088741908;0,837547411826323;0,818181818181818;2,49425287356322;0,103906361256126;2;1
"Diana centre";60184319;2011-02-21;0,48;34,73;10,57;NA;NA;NA;NA;6,74;NA;0,5;0,499347839291136;0,212460246778144;0,883926438977788;0,189214472034199;14;410500;6600;NA;NA;NA;0,0160779537149817;14;66;4,71428571428571;0,725274725274725;0,0954778777526188;5;0,0330578512396694;9,42857142857143;-0,235750491362373;0,828997640072087;0,790268456375839;2,60606060606061;0,119015434335858;2;1
"Diana centre";60187002;2011-03-07;0,71;33,91;10,33;NA;NA;NA;NA;5,8;NA;0,9;0,926708728810085;0,490950509208234;0,678039702233251;0,372935027112245;12;320800;1600;NA;NA;NA;0,00498753117206983;12;36;3;0,545454545454545;0,127320130421917;3;0,158564814814815;6;-0,176703645007924;0,816674634067278;0,669902912621359;3,97222222222222;0,130994581585522;3;1
"Diana centre";60187230;2011-03-14;NA;33,69;11,13;NA;NA;NA;NA;6,2;NA;23,9;0,950079703931168;0,528805008783388;0,588686481303931;0,396214010974055;11;102800;1500;NA;NA;NA;0,014591439688716;11;33;3;0,6;0,121339482801919;3;0,179981634527089;6;-0,0235571260306205;0,812758893244453;0,716666666666667;3,36363636363636;0,146240327531346;2;1
"Diana centre";60187542;2011-03-21;2,96;29,51;12,31;NA;NA;NA;NA;6,35;NA;9,5;1,38005317422946;0,707239566352612;0,352099676972773;0,468698174421039;19;424800;6400;NA;NA;NA;0,0150659133709981;19;127;6,68421052631579;0,742690058479532;0,0932114309747117;6;0,0568851137702275;13,3684210526316;-0,149847298388101;0,841245606093914;0,810957254665864;2,35433070866142;0,0931308755579859;2;1
"Diana centre";60188489;2011-04-04;0,41;30,59;17,27;NA;NA;NA;NA;4,78;NA;0,68;0,770748676339367;0,337250198453878;0,807778608825729;0,321427163680878;11;125700;7700;NA;NA;NA;0,0612569610182975;11;38;3,45454545454545;0,690909090909091;0,109161389671035;1;0,0249307479224377;6,90909090909091;-0,269038701622975;0,81342420346566;0,848837209302326;2,76315789473684;0,14726013563312;2;1
"Diana centre";60188766;2011-04-18;0,47;31,87;16;NA;NA;NA;NA;5,37;NA;1;1,1081562583643;0,538687683743041;0,63013698630137;0,432038260381487;13;400;14400;5300;NA;NA;36;13;39;3;0,5;0,118014221679616;3;0,158777120315582;6;0,0234175747739408;0,86904897841751;0,608294930875576;3,74358974358974;0,104469369029847;3;1
"Diana centre";60222422;2011-05-02;NA;31,41;17,94;NA;NA;NA;NA;5,77;NA;1,1;1,28913592083979;0,619307965425653;0,54380664652568;0,47603841328905;15;1300;5100;18000;NA;NA;3,92307692307692;15;67;4,46666666666667;0,638095238095238;0,131567785192559;4;0,0340833147694364;8,93333333333333;-0,0873795113203311;0,837457848322701;0,733102253032929;2,86567164179104;0,102285412399218;4;1
"Diana centre";60222493;2011-05-17;0,28;32,98;20,72;NA;NA;NA;NA;5,23;NA;1,1;2,26801584266763;0,885416666666667;0,166666666666667;0,945836070655761;11;2100;1100;NA;NA;NA;0,523809523809524;11;29;2,63636363636364;0,527272727272727;0,108215425317023;3;0,102259215219976;5,27272727272727;0,0362537764350422;0,87906128128708;0,549618320610687;3,51724137931034;0,123864248114032;3;1
"Diana centre";60223346;2011-05-30;0,37;34,64;24,1;NA;NA;NA;NA;6,7;NA;0,8;2,02648926094643;0,835500568110087;0,235955056179775;0,81551927156673;12;2500;4300;2100;NA;NA;1,72;12;50;4,16666666666667;0,757575757575758;0,130375704573665;3;-0,0218000000000001;8,33333333333333;0,02576995600251;0,827700184658717;0,852791878172589;2,32;0,130349257027785;3;1
"Diana centre";60223351;2011-06-14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,81713971872886;0,790390625;0,3125;0,789173752691172;10;13000;3000;NA;NA;NA;0,230769230769231;10;37;3,7;0,822222222222222;0,192744212790021;2;-0,0306793279766253;7,4;-0,299266247379462;0,760487712117389;0,917647058823529;2,02702702702703;0,186860293999209;2;1
"Diana centre";60223782;2011-06-27;0,35;36,75;26,85;NA;NA;NA;NA;4,44;NA;0,3;1,63254316937843;0,739135304718398;0,435823060188542;0,618608451987072;14;268700;7100;NA;NA;NA;0,0264235206550056;14;59;4,21428571428571;0,648351648351648;0,130838537291893;2;0,080867566791152;8,42857142857143;-0,29208046855106;0,81818240416711;0,765182186234818;2,91525423728814;0,117535141646332;2;1
"Diana centre";60225030;2011-07-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,761843443338783;0,299055674788537;0,833707865168539;0,297020851941014;13;87400;1600;NA;NA;NA;0,0183066361556064;13;45;3,46153846153846;0,576923076923077;0,19033794180115;2;0,113333333333333;6,92307692307692;-0,0434322033898305;0,771472951225522;0,80188679245283;3,44444444444444;0,136599142356252;2;1
"Diana centre";60225147;2011-07-25;1,13;37,85;26,06;NA;NA;NA;NA;3,9;NA;1,4;0,995373728386387;0,38437801194844;0,778914240755311;0,338052082393018;19;249200;4000;NA;NA;NA;0,0160513643659711;18;134;7,44444444444444;0,875816993464052;0,13535725947472;9;-0,00899420806415674;14,8888888888889;-0,157167530224528;0,800040059175864;0,899526564965808;1,91791044776119;0,131275786702765;3;1
"Diana centre";60225778;2011-08-08;1,32;38,3;27,7;NA;NA;NA;NA;5,15;NA;1,26;1,42341335692839;0,703555997816488;0,397876201357618;0,492467224342263;18;1482600;5100;NA;NA;NA;0,00343990287333064;18;105;5,83333333333333;0,686274509803922;0,117905755172888;6;0,0434013605442176;11,6666666666667;0,0241095491295753;0,811656190678377;0,77071129707113;2,94285714285714;0,107916994903812;3;1
"Diana centre";60226269;2011-08-22;0,92;38,65;28,24;NA;NA;NA;NA;5,28;NA;1,1;1,04609639796615;0,563932865449776;0,56792795308573;0,349195556358949;20;2861600;3200;NA;NA;NA;0,00111825552138664;20;155;7,75;0,815789473684211;0,101979504056417;9;0,0376899063475546;15,5;-0,130188341794274;0,820474970531912;0,858250753985351;2,2;0,111322082088554;2;1
