"year";"month";"date";"site";"sampling_effort";"sampling_na"
1998;2;"1998-B";"22B - Toulon gde rade";0;0
1998;2;"1998-B";"27B - Frejus est";0;0
1998;2;"1998-B";"Agde";0;0
1998;2;"1998-B";"Anse Moulinet";0;0
1998;2;"1998-B";"Anse de Carteau 2";0;0
1998;2;"1998-B";"Antifer ponton pétrolier";0;0
1998;2;"1998-B";"Antifer ponton pêche";0;0
1998;2;"1998-B";"Antoine";2;1
1998;2;"1998-B";"Arcachon - Bouée 7";0;0
1998;2;"1998-B";"At so";1;1
1998;2;"1998-B";"Auger";3;1
1998;2;"1998-B";"BIN - Biguglia nord";0;0
1998;2;"1998-B";"BIS - Biguglia sud";0;0
1998;3;"1998-C";"18A - Carry";0;0
1998;3;"1998-C";"21E - ile embiez";0;0
1998;3;"1998-C";"22B - Toulon gde rade";0;0
1998;3;"1998-C";"27B - Frejus est";0;0
1998;3;"1998-C";"Agde";0;0
1998;3;"1998-C";"Anse Moulinet";0;0
1998;3;"1998-C";"Anse de Carteau 2";0;0
1998;3;"1998-C";"Antifer ponton pétrolier";0;0
1998;3;"1998-C";"Antifer ponton pêche";0;0
1998;3;"1998-C";"Antoine";2;1
1998;3;"1998-C";"Arcachon - Bouée 7";0;0
1998;3;"1998-C";"At so";2;1
1998;3;"1998-C";"Auger";2;1
1998;3;"1998-C";"BIN - Biguglia nord";0;0
1998;3;"1998-C";"BIS - Biguglia sud";0;0
1998;4;"1998-D";"18A - Carry";0;0
1998;4;"1998-D";"21E - ile embiez";0;0
1998;4;"1998-D";"22B - Toulon gde rade";0;0
1998;4;"1998-D";"27B - Frejus est";0;0
1998;4;"1998-D";"Agde";0;0
1998;4;"1998-D";"Anse Moulinet";0;0
1998;4;"1998-D";"Anse de Carteau 2";0;0
1998;4;"1998-D";"Antifer ponton pétrolier";0;0
1998;4;"1998-D";"Antifer ponton pêche";0;0
1998;4;"1998-D";"Antoine";2;1
1998;4;"1998-D";"Arcachon - Bouée 7";0;0
1998;4;"1998-D";"At so";2;1
1998;4;"1998-D";"Auger";2;1
1998;4;"1998-D";"BIN - Biguglia nord";0;0
1998;4;"1998-D";"BIS - Biguglia sud";0;0
1998;5;"1998-E";"18A - Carry";0;0
1998;5;"1998-E";"21E - ile embiez";0;0
1998;5;"1998-E";"22B - Toulon gde rade";0;0
1998;5;"1998-E";"27B - Frejus est";0;0
1998;5;"1998-E";"Agde";0;0
1998;5;"1998-E";"Anse Moulinet";0;0
1998;5;"1998-E";"Anse de Carteau 2";0;0
1998;5;"1998-E";"Antifer ponton pétrolier";0;0
1998;5;"1998-E";"Antifer ponton pêche";0;0
1998;5;"1998-E";"Antoine";2;1
1998;5;"1998-E";"Arcachon - Bouée 7";0;0
1998;5;"1998-E";"At so";2;1
1998;5;"1998-E";"Auger";2;1
1998;5;"1998-E";"BIN - Biguglia nord";0;0
1998;5;"1998-E";"BIS - Biguglia sud";0;0
1998;6;"1998-F";"18A - Carry";0;0
1998;6;"1998-F";"21E - ile embiez";0;0
1998;6;"1998-F";"22B - Toulon gde rade";0;0
1998;6;"1998-F";"27B - Frejus est";0;0
1998;6;"1998-F";"Agde";0;0
1998;6;"1998-F";"Anse Moulinet";0;0
1998;6;"1998-F";"Anse de Carteau 2";0;0
1998;6;"1998-F";"Antifer ponton pétrolier";0;0
1998;6;"1998-F";"Antifer ponton pêche";0;0
1998;6;"1998-F";"Antoine";3;1
1998;6;"1998-F";"Arcachon - Bouée 7";0;0
1998;6;"1998-F";"At so";1;1
1998;6;"1998-F";"Auger";2;1
1998;6;"1998-F";"BIN - Biguglia nord";0;0
1998;6;"1998-F";"BIS - Biguglia sud";0;0
1998;7;"1998-G";"18A - Carry";0;0
1998;7;"1998-G";"21E - ile embiez";0;0
1998;7;"1998-G";"22B - Toulon gde rade";0;0
1998;7;"1998-G";"27B - Frejus est";0;0
1998;7;"1998-G";"Agde";0;0
1998;7;"1998-G";"Anse Moulinet";0;0
1998;7;"1998-G";"Anse de Carteau 2";0;0
1998;7;"1998-G";"Antifer ponton pétrolier";0;0
1998;7;"1998-G";"Antifer ponton pêche";0;0
1998;7;"1998-G";"Antoine";2;1
1998;7;"1998-G";"Arcachon - Bouée 7";0;0
1998;7;"1998-G";"At so";1;1
1998;7;"1998-G";"Auger";2;1
1998;7;"1998-G";"BIN - Biguglia nord";0;0
1998;7;"1998-G";"BIS - Biguglia sud";0;0
1998;8;"1998-H";"18A - Carry";0;0
1998;8;"1998-H";"21E - ile embiez";0;0
1998;8;"1998-H";"22B - Toulon gde rade";0;0
1998;8;"1998-H";"27B - Frejus est";0;0
1998;8;"1998-H";"Agde";0;0
1998;8;"1998-H";"Anse Moulinet";0;0
1998;8;"1998-H";"Anse de Carteau 2";0;0
1998;8;"1998-H";"Antifer ponton pétrolier";0;0
1998;8;"1998-H";"Antifer ponton pêche";0;0
1998;8;"1998-H";"Antoine";2;1
1998;8;"1998-H";"Arcachon - Bouée 7";0;0
1998;8;"1998-H";"At so";2;1
1998;8;"1998-H";"Auger";3;1
1998;8;"1998-H";"BIN - Biguglia nord";0;0
1998;8;"1998-H";"BIS - Biguglia sud";0;0
1998;9;"1998-I";"18A - Carry";0;0
1998;9;"1998-I";"21E - ile embiez";0;0
1998;9;"1998-I";"22B - Toulon gde rade";0;0
1998;9;"1998-I";"27B - Frejus est";0;0
1998;9;"1998-I";"Agde";0;0
1998;9;"1998-I";"Anse Moulinet";0;0
1998;9;"1998-I";"Anse de Carteau 2";0;0
1998;9;"1998-I";"Antifer ponton pétrolier";0;0
1998;9;"1998-I";"Antifer ponton pêche";0;0
1998;9;"1998-I";"Antoine";2;1
1998;9;"1998-I";"Arcachon - Bouée 7";0;0
1998;9;"1998-I";"At so";1;1
1998;9;"1998-I";"Auger";1;1
1998;9;"1998-I";"BIN - Biguglia nord";0;0
1998;9;"1998-I";"BIS - Biguglia sud";0;0
1998;10;"1998-J";"18A - Carry";0;0
1998;10;"1998-J";"21E - ile embiez";0;0
1998;10;"1998-J";"22B - Toulon gde rade";0;0
1998;10;"1998-J";"27B - Frejus est";0;0
1998;10;"1998-J";"Agde";0;0
1998;10;"1998-J";"Anse Moulinet";0;0
1998;10;"1998-J";"Anse de Carteau 2";0;0
1998;10;"1998-J";"Antifer ponton pétrolier";0;0
1998;10;"1998-J";"Antifer ponton pêche";0;0
1998;10;"1998-J";"Antoine";2;1
1998;10;"1998-J";"Arcachon - Bouée 7";0;0
1998;10;"1998-J";"At so";1;1
1998;10;"1998-J";"Auger";2;1
1998;10;"1998-J";"BIN - Biguglia nord";0;0
1998;10;"1998-J";"BIS - Biguglia sud";0;0
1998;11;"1998-K";"18A - Carry";0;0
1998;11;"1998-K";"21E - ile embiez";0;0
1998;11;"1998-K";"22B - Toulon gde rade";0;0
1998;11;"1998-K";"27B - Frejus est";0;0
1998;11;"1998-K";"Agde";0;0
1998;11;"1998-K";"Anse Moulinet";0;0
1998;11;"1998-K";"Anse de Carteau 2";0;0
1998;11;"1998-K";"Antifer ponton pétrolier";0;0
1998;11;"1998-K";"Antifer ponton pêche";0;0
1998;11;"1998-K";"Antoine";2;1
1998;11;"1998-K";"Arcachon - Bouée 7";0;0
1998;11;"1998-K";"At so";1;1
1998;11;"1998-K";"Auger";3;1
1998;11;"1998-K";"BIN - Biguglia nord";0;0
1998;11;"1998-K";"BIS - Biguglia sud";0;0
1998;12;"1998-L";"18A - Carry";0;0
1998;12;"1998-L";"21E - ile embiez";0;0
1998;12;"1998-L";"22B - Toulon gde rade";0;0
1998;12;"1998-L";"27B - Frejus est";0;0
1998;12;"1998-L";"Agde";0;0
1998;12;"1998-L";"Anse Moulinet";0;0
1998;12;"1998-L";"Anse de Carteau 2";0;0
1998;12;"1998-L";"Antifer ponton pétrolier";0;0
1998;12;"1998-L";"Antifer ponton pêche";0;0
1998;12;"1998-L";"Antoine";2;1
1998;12;"1998-L";"Arcachon - Bouée 7";0;0
1998;12;"1998-L";"At so";1;1
1998;12;"1998-L";"Auger";2;1
1998;12;"1998-L";"BIN - Biguglia nord";0;0
1998;12;"1998-L";"BIS - Biguglia sud";0;0
1999;1;"1999-A";"18A - Carry";0;0
1999;1;"1999-A";"21E - ile embiez";0;0
1999;1;"1999-A";"22B - Toulon gde rade";0;0
1999;1;"1999-A";"27B - Frejus est";0;0
1999;1;"1999-A";"Agde";0;0
1999;1;"1999-A";"Anse Moulinet";0;0
1999;1;"1999-A";"Anse de Carteau 2";0;0
1999;1;"1999-A";"Antifer ponton pétrolier";0;0
1999;1;"1999-A";"Antifer ponton pêche";0;0
1999;1;"1999-A";"Antoine";2;1
1999;1;"1999-A";"Arcachon - Bouée 7";0;0
1999;1;"1999-A";"At so";0;0
1999;1;"1999-A";"Auger";2;1
1999;1;"1999-A";"BIN - Biguglia nord";0;0
1999;1;"1999-A";"BIS - Biguglia sud";0;0
1999;2;"1999-B";"18A - Carry";0;0
1999;2;"1999-B";"21E - ile embiez";0;0
1999;2;"1999-B";"22B - Toulon gde rade";0;0
1999;2;"1999-B";"27B - Frejus est";0;0
1999;2;"1999-B";"Agde";0;0
1999;2;"1999-B";"Anse Moulinet";0;0
1999;2;"1999-B";"Anse de Carteau 2";0;0
1999;2;"1999-B";"Antifer ponton pétrolier";0;0
1999;2;"1999-B";"Antifer ponton pêche";0;0
1999;2;"1999-B";"Antoine";2;1
1999;2;"1999-B";"Arcachon - Bouée 7";0;0
1999;2;"1999-B";"At so";0;0
1999;2;"1999-B";"Auger";2;1
1999;2;"1999-B";"BIN - Biguglia nord";0;0
1999;2;"1999-B";"BIS - Biguglia sud";0;0
1999;3;"1999-C";"18A - Carry";0;0
1999;3;"1999-C";"21E - ile embiez";0;0
1999;3;"1999-C";"22B - Toulon gde rade";0;0
1999;3;"1999-C";"27B - Frejus est";0;0
1999;3;"1999-C";"Agde";0;0
1999;3;"1999-C";"Anse Moulinet";0;0
1999;3;"1999-C";"Anse de Carteau 2";0;0
1999;3;"1999-C";"Antifer ponton pétrolier";0;0
1999;3;"1999-C";"Antifer ponton pêche";0;0
1999;3;"1999-C";"Antoine";2;1
1999;3;"1999-C";"Arcachon - Bouée 7";0;0
1999;3;"1999-C";"At so";2;1
1999;3;"1999-C";"Auger";2;1
1999;3;"1999-C";"BIN - Biguglia nord";0;0
1999;3;"1999-C";"BIS - Biguglia sud";0;0
1999;4;"1999-D";"18A - Carry";0;0
1999;4;"1999-D";"21E - ile embiez";0;0
1999;4;"1999-D";"22B - Toulon gde rade";0;0
1999;4;"1999-D";"27B - Frejus est";0;0
1999;4;"1999-D";"Agde";0;0
1999;4;"1999-D";"Anse Moulinet";0;0
1999;4;"1999-D";"Anse de Carteau 2";0;0
1999;4;"1999-D";"Antifer ponton pétrolier";0;0
1999;4;"1999-D";"Antifer ponton pêche";0;0
1999;4;"1999-D";"Antoine";2;1
1999;4;"1999-D";"Arcachon - Bouée 7";0;0
1999;4;"1999-D";"At so";2;1
1999;4;"1999-D";"Auger";2;1
1999;4;"1999-D";"BIN - Biguglia nord";0;0
1999;4;"1999-D";"BIS - Biguglia sud";0;0
1999;5;"1999-E";"18A - Carry";0;0
1999;5;"1999-E";"21E - ile embiez";0;0
1999;5;"1999-E";"22B - Toulon gde rade";0;0
1999;5;"1999-E";"27B - Frejus est";0;0
1999;5;"1999-E";"Agde";0;0
1999;5;"1999-E";"Anse Moulinet";0;0
1999;5;"1999-E";"Anse de Carteau 2";0;0
1999;5;"1999-E";"Antifer ponton pétrolier";0;0
1999;5;"1999-E";"Antifer ponton pêche";0;0
1999;5;"1999-E";"Antoine";2;1
1999;5;"1999-E";"Arcachon - Bouée 7";0;0
1999;5;"1999-E";"At so";1;1
1999;5;"1999-E";"Auger";3;1
1999;5;"1999-E";"BIN - Biguglia nord";0;0
1999;5;"1999-E";"BIS - Biguglia sud";0;0
1999;6;"1999-F";"18A - Carry";0;0
1999;6;"1999-F";"21E - ile embiez";0;0
1999;6;"1999-F";"22B - Toulon gde rade";0;0
1999;6;"1999-F";"27B - Frejus est";0;0
1999;6;"1999-F";"Agde";0;0
1999;6;"1999-F";"Anse Moulinet";0;0
1999;6;"1999-F";"Anse de Carteau 2";0;0
1999;6;"1999-F";"Antifer ponton pétrolier";0;0
1999;6;"1999-F";"Antifer ponton pêche";0;0
1999;6;"1999-F";"Antoine";2;1
1999;6;"1999-F";"Arcachon - Bouée 7";0;0
1999;6;"1999-F";"At so";2;1
1999;6;"1999-F";"Auger";1;1
1999;6;"1999-F";"BIN - Biguglia nord";0;0
1999;6;"1999-F";"BIS - Biguglia sud";0;0
1999;7;"1999-G";"18A - Carry";0;0
1999;7;"1999-G";"21E - ile embiez";0;0
1999;7;"1999-G";"22B - Toulon gde rade";0;0
1999;7;"1999-G";"27B - Frejus est";0;0
1999;7;"1999-G";"Agde";0;0
1999;7;"1999-G";"Anse Moulinet";0;0
1999;7;"1999-G";"Anse de Carteau 2";0;0
1999;7;"1999-G";"Antifer ponton pétrolier";0;0
1999;7;"1999-G";"Antifer ponton pêche";0;0
1999;7;"1999-G";"Antoine";2;1
1999;7;"1999-G";"Arcachon - Bouée 7";0;0
1999;7;"1999-G";"At so";2;1
1999;7;"1999-G";"Auger";2;1
1999;7;"1999-G";"BIN - Biguglia nord";0;0
1999;7;"1999-G";"BIS - Biguglia sud";0;0
1999;8;"1999-H";"18A - Carry";0;0
1999;8;"1999-H";"21E - ile embiez";0;0
1999;8;"1999-H";"22B - Toulon gde rade";0;0
1999;8;"1999-H";"27B - Frejus est";0;0
1999;8;"1999-H";"Agde";0;0
1999;8;"1999-H";"Anse Moulinet";0;0
1999;8;"1999-H";"Anse de Carteau 2";0;0
1999;8;"1999-H";"Antifer ponton pétrolier";0;0
1999;8;"1999-H";"Antifer ponton pêche";0;0
1999;8;"1999-H";"Antoine";2;1
1999;8;"1999-H";"Arcachon - Bouée 7";0;0
1999;8;"1999-H";"At so";2;1
1999;8;"1999-H";"Auger";2;1
1999;8;"1999-H";"BIN - Biguglia nord";0;0
1999;8;"1999-H";"BIS - Biguglia sud";0;0
1999;9;"1999-I";"18A - Carry";0;0
1999;9;"1999-I";"21E - ile embiez";0;0
1999;9;"1999-I";"22B - Toulon gde rade";0;0
1999;9;"1999-I";"27B - Frejus est";0;0
1999;9;"1999-I";"Agde";0;0
1999;9;"1999-I";"Anse Moulinet";0;0
1999;9;"1999-I";"Anse de Carteau 2";0;0
1999;9;"1999-I";"Antifer ponton pétrolier";0;0
1999;9;"1999-I";"Antifer ponton pêche";0;0
1999;9;"1999-I";"Antoine";2;1
1999;9;"1999-I";"Arcachon - Bouée 7";0;0
1999;9;"1999-I";"At so";0;0
1999;9;"1999-I";"Auger";2;1
1999;9;"1999-I";"BIN - Biguglia nord";0;0
1999;9;"1999-I";"BIS - Biguglia sud";0;0
1999;10;"1999-J";"18A - Carry";0;0
1999;10;"1999-J";"21E - ile embiez";0;0
1999;10;"1999-J";"22B - Toulon gde rade";0;0
1999;10;"1999-J";"27B - Frejus est";0;0
1999;10;"1999-J";"Agde";0;0
1999;10;"1999-J";"Anse Moulinet";0;0
1999;10;"1999-J";"Anse de Carteau 2";0;0
1999;10;"1999-J";"Antifer ponton pétrolier";0;0
1999;10;"1999-J";"Antifer ponton pêche";0;0
1999;10;"1999-J";"Antoine";2;1
1999;10;"1999-J";"Arcachon - Bouée 7";0;0
1999;10;"1999-J";"At so";1;1
1999;10;"1999-J";"Auger";2;1
1999;10;"1999-J";"BIN - Biguglia nord";0;0
1999;10;"1999-J";"BIS - Biguglia sud";0;0
1999;11;"1999-K";"18A - Carry";0;0
1999;11;"1999-K";"21E - ile embiez";0;0
1999;11;"1999-K";"22B - Toulon gde rade";0;0
1999;11;"1999-K";"27B - Frejus est";0;0
1999;11;"1999-K";"Agde";0;0
1999;11;"1999-K";"Anse Moulinet";0;0
1999;11;"1999-K";"Anse de Carteau 2";0;0
1999;11;"1999-K";"Antifer ponton pétrolier";0;0
1999;11;"1999-K";"Antifer ponton pêche";0;0
1999;11;"1999-K";"Antoine";2;1
1999;11;"1999-K";"Arcachon - Bouée 7";0;0
1999;11;"1999-K";"At so";0;0
1999;11;"1999-K";"Auger";2;1
1999;11;"1999-K";"BIN - Biguglia nord";0;0
1999;11;"1999-K";"BIS - Biguglia sud";0;0
1999;12;"1999-L";"18A - Carry";0;0
1999;12;"1999-L";"21E - ile embiez";0;0
1999;12;"1999-L";"22B - Toulon gde rade";0;0
1999;12;"1999-L";"27B - Frejus est";0;0
1999;12;"1999-L";"Agde";0;0
1999;12;"1999-L";"Anse Moulinet";0;0
1999;12;"1999-L";"Anse de Carteau 2";0;0
1999;12;"1999-L";"Antifer ponton pétrolier";0;0
1999;12;"1999-L";"Antifer ponton pêche";0;0
1999;12;"1999-L";"Antoine";2;1
1999;12;"1999-L";"Arcachon - Bouée 7";0;0
1999;12;"1999-L";"At so";0;0
1999;12;"1999-L";"Auger";2;1
1999;12;"1999-L";"BIN - Biguglia nord";0;0
1999;12;"1999-L";"BIS - Biguglia sud";0;0
2000;1;"2000-A";"18A - Carry";0;0
2000;1;"2000-A";"21E - ile embiez";0;0
2000;1;"2000-A";"22B - Toulon gde rade";0;0
2000;1;"2000-A";"27B - Frejus est";0;0
2000;1;"2000-A";"Agde";0;0
2000;1;"2000-A";"Anse Moulinet";0;0
2000;1;"2000-A";"Anse de Carteau 2";0;0
2000;1;"2000-A";"Antifer ponton pétrolier";0;0
2000;1;"2000-A";"Antifer ponton pêche";0;0
2000;1;"2000-A";"Antoine";3;1
2000;1;"2000-A";"Arcachon - Bouée 7";0;0
2000;1;"2000-A";"At so";1;1
2000;1;"2000-A";"Auger";2;1
2000;1;"2000-A";"BIN - Biguglia nord";0;0
2000;1;"2000-A";"BIS - Biguglia sud";0;0
2000;2;"2000-B";"18A - Carry";0;0
2000;2;"2000-B";"21E - ile embiez";0;0
2000;2;"2000-B";"22B - Toulon gde rade";0;0
2000;2;"2000-B";"27B - Frejus est";0;0
2000;2;"2000-B";"Agde";0;0
2000;2;"2000-B";"Anse Moulinet";0;0
2000;2;"2000-B";"Anse de Carteau 2";0;0
2000;2;"2000-B";"Antifer ponton pétrolier";0;0
2000;2;"2000-B";"Antifer ponton pêche";0;0
2000;2;"2000-B";"Antoine";2;1
2000;2;"2000-B";"Arcachon - Bouée 7";0;0
2000;2;"2000-B";"At so";1;1
2000;2;"2000-B";"Auger";3;1
2000;2;"2000-B";"BIN - Biguglia nord";0;0
2000;2;"2000-B";"BIS - Biguglia sud";0;0
2000;3;"2000-C";"18A - Carry";0;0
2000;3;"2000-C";"21E - ile embiez";0;0
2000;3;"2000-C";"22B - Toulon gde rade";0;0
2000;3;"2000-C";"27B - Frejus est";0;0
2000;3;"2000-C";"Agde";0;0
2000;3;"2000-C";"Anse Moulinet";0;0
2000;3;"2000-C";"Anse de Carteau 2";0;0
2000;3;"2000-C";"Antifer ponton pétrolier";0;0
2000;3;"2000-C";"Antifer ponton pêche";0;0
2000;3;"2000-C";"Antoine";2;1
2000;3;"2000-C";"Arcachon - Bouée 7";0;0
2000;3;"2000-C";"At so";2;1
2000;3;"2000-C";"Auger";2;1
2000;3;"2000-C";"BIN - Biguglia nord";0;0
2000;3;"2000-C";"BIS - Biguglia sud";0;0
2000;4;"2000-D";"18A - Carry";0;0
2000;4;"2000-D";"21E - ile embiez";0;0
2000;4;"2000-D";"22B - Toulon gde rade";0;0
2000;4;"2000-D";"27B - Frejus est";0;0
2000;4;"2000-D";"Agde";0;0
2000;4;"2000-D";"Anse Moulinet";0;0
2000;4;"2000-D";"Anse de Carteau 2";0;0
2000;4;"2000-D";"Antifer ponton pétrolier";0;0
2000;4;"2000-D";"Antifer ponton pêche";0;0
2000;4;"2000-D";"Antoine";2;1
2000;4;"2000-D";"Arcachon - Bouée 7";0;0
2000;4;"2000-D";"At so";1;1
2000;4;"2000-D";"Auger";2;1
2000;4;"2000-D";"BIN - Biguglia nord";0;0
2000;4;"2000-D";"BIS - Biguglia sud";0;0
2000;5;"2000-E";"18A - Carry";0;0
2000;5;"2000-E";"21E - ile embiez";0;0
2000;5;"2000-E";"22B - Toulon gde rade";0;0
2000;5;"2000-E";"27B - Frejus est";0;0
2000;5;"2000-E";"Agde";0;0
2000;5;"2000-E";"Anse Moulinet";0;0
2000;5;"2000-E";"Anse de Carteau 2";0;0
2000;5;"2000-E";"Antifer ponton pétrolier";0;0
2000;5;"2000-E";"Antifer ponton pêche";0;0
2000;5;"2000-E";"Antoine";2;1
2000;5;"2000-E";"Arcachon - Bouée 7";0;0
2000;5;"2000-E";"At so";2;1
2000;5;"2000-E";"Auger";2;1
2000;5;"2000-E";"BIN - Biguglia nord";0;0
2000;5;"2000-E";"BIS - Biguglia sud";0;0
2000;6;"2000-F";"18A - Carry";0;0
2000;6;"2000-F";"21E - ile embiez";0;0
2000;6;"2000-F";"22B - Toulon gde rade";0;0
2000;6;"2000-F";"27B - Frejus est";0;0
2000;6;"2000-F";"Agde";0;0
2000;6;"2000-F";"Anse Moulinet";0;0
2000;6;"2000-F";"Anse de Carteau 2";0;0
2000;6;"2000-F";"Antifer ponton pétrolier";0;0
2000;6;"2000-F";"Antifer ponton pêche";0;0
2000;6;"2000-F";"Antoine";2;1
2000;6;"2000-F";"Arcachon - Bouée 7";0;0
2000;6;"2000-F";"At so";2;1
2000;6;"2000-F";"Auger";2;1
2000;6;"2000-F";"BIN - Biguglia nord";0;0
2000;6;"2000-F";"BIS - Biguglia sud";0;0
2000;7;"2000-G";"18A - Carry";0;0
2000;7;"2000-G";"21E - ile embiez";0;0
2000;7;"2000-G";"22B - Toulon gde rade";0;0
2000;7;"2000-G";"27B - Frejus est";0;0
2000;7;"2000-G";"Agde";0;0
2000;7;"2000-G";"Anse Moulinet";0;0
2000;7;"2000-G";"Anse de Carteau 2";0;0
2000;7;"2000-G";"Antifer ponton pétrolier";0;0
2000;7;"2000-G";"Antifer ponton pêche";0;0
2000;7;"2000-G";"Antoine";2;1
2000;7;"2000-G";"Arcachon - Bouée 7";0;0
2000;7;"2000-G";"At so";1;1
2000;7;"2000-G";"Auger";3;1
2000;7;"2000-G";"BIN - Biguglia nord";0;0
2000;7;"2000-G";"BIS - Biguglia sud";0;0
2000;8;"2000-H";"18A - Carry";0;0
2000;8;"2000-H";"21E - ile embiez";0;0
2000;8;"2000-H";"22B - Toulon gde rade";0;0
2000;8;"2000-H";"27B - Frejus est";0;0
2000;8;"2000-H";"Agde";0;0
2000;8;"2000-H";"Anse Moulinet";0;0
2000;8;"2000-H";"Anse de Carteau 2";0;0
2000;8;"2000-H";"Antifer ponton pétrolier";0;0
2000;8;"2000-H";"Antifer ponton pêche";0;0
2000;8;"2000-H";"Antoine";3;1
2000;8;"2000-H";"Arcachon - Bouée 7";0;0
2000;8;"2000-H";"At so";1;1
2000;8;"2000-H";"Auger";1;1
2000;8;"2000-H";"BIN - Biguglia nord";0;0
2000;8;"2000-H";"BIS - Biguglia sud";0;0
2000;9;"2000-I";"18A - Carry";0;0
2000;9;"2000-I";"21E - ile embiez";0;0
2000;9;"2000-I";"22B - Toulon gde rade";0;0
2000;9;"2000-I";"27B - Frejus est";0;0
2000;9;"2000-I";"Agde";0;0
2000;9;"2000-I";"Anse Moulinet";0;0
2000;9;"2000-I";"Anse de Carteau 2";0;0
2000;9;"2000-I";"Antifer ponton pétrolier";0;0
2000;9;"2000-I";"Antifer ponton pêche";0;0
2000;9;"2000-I";"Antoine";2;1
2000;9;"2000-I";"Arcachon - Bouée 7";0;0
2000;9;"2000-I";"At so";1;1
2000;9;"2000-I";"Auger";1;1
2000;9;"2000-I";"BIN - Biguglia nord";0;0
2000;9;"2000-I";"BIS - Biguglia sud";0;0
2000;10;"2000-J";"18A - Carry";0;0
2000;10;"2000-J";"21E - ile embiez";0;0
2000;10;"2000-J";"22B - Toulon gde rade";0;0
2000;10;"2000-J";"27B - Frejus est";0;0
2000;10;"2000-J";"Agde";0;0
2000;10;"2000-J";"Anse Moulinet";0;0
2000;10;"2000-J";"Anse de Carteau 2";0;0
2000;10;"2000-J";"Antifer ponton pétrolier";0;0
2000;10;"2000-J";"Antifer ponton pêche";0;0
2000;10;"2000-J";"Antoine";2;1
2000;10;"2000-J";"Arcachon - Bouée 7";0;0
2000;10;"2000-J";"At so";0;0
2000;10;"2000-J";"Auger";3;1
2000;10;"2000-J";"BIN - Biguglia nord";0;0
2000;10;"2000-J";"BIS - Biguglia sud";0;0
2000;11;"2000-K";"18A - Carry";0;0
2000;11;"2000-K";"21E - ile embiez";0;0
2000;11;"2000-K";"22B - Toulon gde rade";0;0
2000;11;"2000-K";"27B - Frejus est";0;0
2000;11;"2000-K";"Agde";0;0
2000;11;"2000-K";"Anse Moulinet";0;0
2000;11;"2000-K";"Anse de Carteau 2";0;0
2000;11;"2000-K";"Antifer ponton pétrolier";0;0
2000;11;"2000-K";"Antifer ponton pêche";0;0
2000;11;"2000-K";"Antoine";2;1
2000;11;"2000-K";"Arcachon - Bouée 7";0;0
2000;11;"2000-K";"At so";0;0
2000;11;"2000-K";"Auger";2;1
2000;11;"2000-K";"BIN - Biguglia nord";0;0
2000;11;"2000-K";"BIS - Biguglia sud";0;0
2000;12;"2000-L";"18A - Carry";0;0
2000;12;"2000-L";"21E - ile embiez";0;0
2000;12;"2000-L";"22B - Toulon gde rade";0;0
2000;12;"2000-L";"27B - Frejus est";0;0
2000;12;"2000-L";"Agde";0;0
2000;12;"2000-L";"Anse Moulinet";0;0
2000;12;"2000-L";"Anse de Carteau 2";0;0
2000;12;"2000-L";"Antifer ponton pétrolier";0;0
2000;12;"2000-L";"Antifer ponton pêche";0;0
2000;12;"2000-L";"Antoine";2;1
2000;12;"2000-L";"Arcachon - Bouée 7";0;0
2000;12;"2000-L";"At so";0;0
2000;12;"2000-L";"Auger";1;1
2000;12;"2000-L";"BIN - Biguglia nord";0;0
2000;12;"2000-L";"BIS - Biguglia sud";0;0
2001;1;"2001-A";"18A - Carry";0;0
2001;1;"2001-A";"21E - ile embiez";0;0
2001;1;"2001-A";"22B - Toulon gde rade";0;0
2001;1;"2001-A";"27B - Frejus est";0;0
2001;1;"2001-A";"Agde";0;0
2001;1;"2001-A";"Anse Moulinet";0;0
2001;1;"2001-A";"Anse de Carteau 2";0;0
2001;1;"2001-A";"Antifer ponton pétrolier";0;0
2001;1;"2001-A";"Antifer ponton pêche";0;0
2001;1;"2001-A";"Antoine";3;1
2001;1;"2001-A";"Arcachon - Bouée 7";0;0
2001;1;"2001-A";"At so";1;1
2001;1;"2001-A";"Auger";0;0
2001;1;"2001-A";"BIN - Biguglia nord";0;0
2001;1;"2001-A";"BIS - Biguglia sud";0;0
2001;2;"2001-B";"18A - Carry";0;0
2001;2;"2001-B";"21E - ile embiez";0;0
2001;2;"2001-B";"22B - Toulon gde rade";0;0
2001;2;"2001-B";"27B - Frejus est";0;0
2001;2;"2001-B";"Agde";0;0
2001;2;"2001-B";"Anse Moulinet";0;0
2001;2;"2001-B";"Anse de Carteau 2";0;0
2001;2;"2001-B";"Antifer ponton pétrolier";0;0
2001;2;"2001-B";"Antifer ponton pêche";0;0
2001;2;"2001-B";"Antoine";2;1
2001;2;"2001-B";"Arcachon - Bouée 7";0;0
2001;2;"2001-B";"At so";1;1
2001;2;"2001-B";"Auger";0;0
2001;2;"2001-B";"BIN - Biguglia nord";0;0
2001;2;"2001-B";"BIS - Biguglia sud";0;0
2001;3;"2001-C";"18A - Carry";0;0
2001;3;"2001-C";"21E - ile embiez";0;0
2001;3;"2001-C";"22B - Toulon gde rade";0;0
2001;3;"2001-C";"27B - Frejus est";0;0
2001;3;"2001-C";"Agde";0;0
2001;3;"2001-C";"Anse Moulinet";0;0
2001;3;"2001-C";"Anse de Carteau 2";0;0
